,:START_ID,:END_ID,relation,:TYPE
136085,HN6326,ETCM_disease_id_4236,disease_is,disease
136086,HN6326,ETCM_disease_id_3730,disease_is,disease
136087,HN6326,ETCM_disease_id_1573,disease_is,disease
136088,HN6326,ETCM_disease_id_2956,disease_is,disease
136089,HN6326,ETCM_disease_id_1610,disease_is,disease
136090,HN6326,ETCM_disease_id_3918,disease_is,disease
136091,HN6326,ETCM_disease_id_3087,disease_is,disease
136092,HN6326,ETCM_disease_id_1949,disease_is,disease
136093,HN6326,ETCM_disease_id_3526,disease_is,disease
136094,HN6326,ETCM_disease_id_1955,disease_is,disease
136095,HN6326,ETCM_disease_id_8,disease_is,disease
136096,HN6326,ETCM_disease_id_3597,disease_is,disease
136097,HN6326,ETCM_disease_id_549,disease_is,disease
136098,HN6326,ETCM_disease_id_277,disease_is,disease
136099,HN6326,ETCM_disease_id_3464,disease_is,disease
136100,HN6326,ETCM_disease_id_1717,disease_is,disease
136101,HN6326,ETCM_disease_id_4244,disease_is,disease
136102,HN6326,ETCM_disease_id_300,disease_is,disease
136103,HN6326,ETCM_disease_id_429,disease_is,disease
136104,HN6326,ETCM_disease_id_897,disease_is,disease
136105,HN6326,ETCM_disease_id_1206,disease_is,disease
136106,HN6326,ETCM_disease_id_447,disease_is,disease
136107,HN6326,ETCM_disease_id_2201,disease_is,disease
136108,HN6326,ETCM_disease_id_2635,disease_is,disease
136109,HN6326,ETCM_disease_id_904,disease_is,disease
136110,HN6326,ETCM_disease_id_1708,disease_is,disease
136111,HN6326,ETCM_disease_id_3266,disease_is,disease
136112,HN6326,ETCM_disease_id_156,disease_is,disease
136113,HN6326,ETCM_disease_id_831,disease_is,disease
136114,HN6326,ETCM_disease_id_1555,disease_is,disease
136115,HN6326,ETCM_disease_id_3490,disease_is,disease
136116,HN6326,ETCM_disease_id_11,disease_is,disease
136117,HN6326,ETCM_disease_id_2038,disease_is,disease
136118,HN6326,ETCM_disease_id_761,disease_is,disease
136119,HN6326,ETCM_disease_id_3444,disease_is,disease
136120,HN6326,ETCM_disease_id_1387,disease_is,disease
136121,HN6326,ETCM_disease_id_2631,disease_is,disease
136122,HN6326,ETCM_disease_id_1642,disease_is,disease
136123,HN6326,ETCM_disease_id_500,disease_is,disease
136124,HN6326,ETCM_disease_id_2832,disease_is,disease
136125,HN6326,ETCM_disease_id_4191,disease_is,disease
136126,HN6326,ETCM_disease_id_902,disease_is,disease
136127,HN6326,ETCM_disease_id_3690,disease_is,disease
136128,HN6326,ETCM_disease_id_2160,disease_is,disease
136129,HN6326,ETCM_disease_id_788,disease_is,disease
136130,HN6326,ETCM_disease_id_1729,disease_is,disease
136131,HN6326,ETCM_disease_id_3144,disease_is,disease
136132,HN6326,ETCM_disease_id_1484,disease_is,disease
136133,HN6326,ETCM_disease_id_627,disease_is,disease
136134,HN6326,ETCM_disease_id_4221,disease_is,disease
136135,HN6326,ETCM_disease_id_3816,disease_is,disease
136136,HN6326,ETCM_disease_id_963,disease_is,disease
136137,HN6326,ETCM_disease_id_3722,disease_is,disease
136138,HN6326,ETCM_disease_id_751,disease_is,disease
136139,HN6326,ETCM_disease_id_2033,disease_is,disease
136140,HN6326,ETCM_disease_id_2083,disease_is,disease
136141,HN6326,ETCM_disease_id_3307,disease_is,disease
136142,HN6326,ETCM_disease_id_554,disease_is,disease
136143,HN6326,ETCM_disease_id_2866,disease_is,disease
136144,HN6326,ETCM_disease_id_3909,disease_is,disease
136145,HN6326,ETCM_disease_id_3712,disease_is,disease
136146,HN6326,ETCM_disease_id_2106,disease_is,disease
136147,HN6326,ETCM_disease_id_2528,disease_is,disease
136148,HN6326,ETCM_disease_id_3095,disease_is,disease
136149,HN6326,ETCM_disease_id_4153,disease_is,disease
136150,HN6326,ETCM_disease_id_450,disease_is,disease
136151,HN6326,ETCM_disease_id_3018,disease_is,disease
136152,HN6326,ETCM_disease_id_2052,disease_is,disease
136153,HN6326,ETCM_disease_id_2516,disease_is,disease
136154,HN6326,ETCM_disease_id_694,disease_is,disease
136155,HN6326,ETCM_disease_id_3480,disease_is,disease
136156,HN6326,ETCM_disease_id_3593,disease_is,disease
136157,HN6326,ETCM_disease_id_624,disease_is,disease
136158,HN6326,ETCM_disease_id_632,disease_is,disease
136159,HN6326,ETCM_disease_id_2650,disease_is,disease
136160,HN6326,ETCM_disease_id_2362,disease_is,disease
136161,HN6326,ETCM_disease_id_4085,disease_is,disease
136162,HN6326,ETCM_disease_id_1849,disease_is,disease
136163,HN6326,ETCM_disease_id_279,disease_is,disease
136164,HN6326,ETCM_disease_id_4038,disease_is,disease
136165,HN6326,ETCM_disease_id_3926,disease_is,disease
136166,HN6326,ETCM_disease_id_2462,disease_is,disease
136167,HN6326,ETCM_disease_id_2262,disease_is,disease
136168,HN6326,ETCM_disease_id_3264,disease_is,disease
136169,HN6326,ETCM_disease_id_2833,disease_is,disease
136170,HN6326,ETCM_disease_id_4044,disease_is,disease
136171,HN6326,ETCM_disease_id_1694,disease_is,disease
136172,HN6326,ETCM_disease_id_2614,disease_is,disease
136173,HN6326,ETCM_disease_id_287,disease_is,disease
136174,HN6326,ETCM_disease_id_4053,disease_is,disease
136175,HN6326,ETCM_disease_id_2546,disease_is,disease
136176,HN6326,ETCM_disease_id_3458,disease_is,disease
136177,HN6326,ETCM_disease_id_2660,disease_is,disease
136178,HN6326,ETCM_disease_id_2889,disease_is,disease
136179,HN6326,ETCM_disease_id_1344,disease_is,disease
136180,HN6326,ETCM_disease_id_1522,disease_is,disease
136181,HN6326,ETCM_disease_id_604,disease_is,disease
136182,HN6326,ETCM_disease_id_1566,disease_is,disease
136183,HN6326,ETCM_disease_id_700,disease_is,disease
136184,HN6326,ETCM_disease_id_4256,disease_is,disease
136185,HN6326,ETCM_disease_id_1542,disease_is,disease
136186,HN6326,ETCM_disease_id_3414,disease_is,disease
136187,HN6326,ETCM_disease_id_790,disease_is,disease
136188,HN6326,ETCM_disease_id_131,disease_is,disease
136189,HN6326,ETCM_disease_id_589,disease_is,disease
136190,HN6326,ETCM_disease_id_3969,disease_is,disease
136191,HN6326,ETCM_disease_id_2406,disease_is,disease
136192,HN6326,ETCM_disease_id_1006,disease_is,disease
136193,HN6326,ETCM_disease_id_278,disease_is,disease
136194,HN6326,ETCM_disease_id_373,disease_is,disease
136195,HN6326,ETCM_disease_id_1706,disease_is,disease
136196,HN6326,ETCM_disease_id_1380,disease_is,disease
136197,HN6326,ETCM_disease_id_2553,disease_is,disease
136198,HN6326,ETCM_disease_id_2413,disease_is,disease
136199,HN6326,ETCM_disease_id_2574,disease_is,disease
136200,HN6326,ETCM_disease_id_1326,disease_is,disease
136201,HN6326,ETCM_disease_id_3104,disease_is,disease
136202,HN6326,ETCM_disease_id_892,disease_is,disease
136203,HN6326,ETCM_disease_id_2998,disease_is,disease
136204,HN6326,ETCM_disease_id_1405,disease_is,disease
136205,HN6326,ETCM_disease_id_202,disease_is,disease
136206,HN6326,ETCM_disease_id_2803,disease_is,disease
136207,HN6326,ETCM_disease_id_3834,disease_is,disease
136208,HN6326,ETCM_disease_id_3907,disease_is,disease
136209,HN6326,ETCM_disease_id_2562,disease_is,disease
136210,HN6326,ETCM_disease_id_1957,disease_is,disease
136211,HN6326,ETCM_disease_id_986,disease_is,disease
136212,HN6326,ETCM_disease_id_2944,disease_is,disease
136213,HN6326,ETCM_disease_id_2850,disease_is,disease
136214,HN6326,ETCM_disease_id_341,disease_is,disease
136215,HN6326,ETCM_disease_id_4139,disease_is,disease
136216,HN6326,ETCM_disease_id_811,disease_is,disease
136217,HN6326,ETCM_disease_id_1093,disease_is,disease
136218,HN6326,ETCM_disease_id_1559,disease_is,disease
136219,HN6326,ETCM_disease_id_2082,disease_is,disease
136220,HN6326,ETCM_disease_id_1619,disease_is,disease
136221,HN6326,ETCM_disease_id_2419,disease_is,disease
136222,HN6326,ETCM_disease_id_2034,disease_is,disease
136223,HN6326,ETCM_disease_id_3118,disease_is,disease
136224,HN6326,ETCM_disease_id_2570,disease_is,disease
136225,HN6326,ETCM_disease_id_3078,disease_is,disease
136226,HN6326,ETCM_disease_id_3517,disease_is,disease
136227,HN6326,ETCM_disease_id_3780,disease_is,disease
136228,HN6326,ETCM_disease_id_613,disease_is,disease
136229,HN6326,ETCM_disease_id_1671,disease_is,disease
136230,HN6326,ETCM_disease_id_3707,disease_is,disease
136231,HN6326,ETCM_disease_id_293,disease_is,disease
136232,HN6326,ETCM_disease_id_3519,disease_is,disease
136233,HN6326,ETCM_disease_id_524,disease_is,disease
136234,HN6326,ETCM_disease_id_666,disease_is,disease
136235,HN6326,ETCM_disease_id_2993,disease_is,disease
136236,HN6326,ETCM_disease_id_1461,disease_is,disease
136237,HN6326,ETCM_disease_id_4231,disease_is,disease
136238,HN6326,ETCM_disease_id_1867,disease_is,disease
136239,HN6326,ETCM_disease_id_519,disease_is,disease
136240,HN6326,ETCM_disease_id_3973,disease_is,disease
136241,HN6326,ETCM_disease_id_442,disease_is,disease
136242,HN6326,ETCM_disease_id_3750,disease_is,disease
136243,HN6326,ETCM_disease_id_3332,disease_is,disease
136244,HN6326,ETCM_disease_id_3629,disease_is,disease
136245,HN6326,ETCM_disease_id_2952,disease_is,disease
136246,HN6326,ETCM_disease_id_3314,disease_is,disease
136247,HN6326,ETCM_disease_id_3120,disease_is,disease
136248,HN6326,ETCM_disease_id_1778,disease_is,disease
136249,HN6326,ETCM_disease_id_2447,disease_is,disease
136250,HN6326,ETCM_disease_id_2331,disease_is,disease
136251,HN6326,ETCM_disease_id_3502,disease_is,disease
136252,HN6326,ETCM_disease_id_3349,disease_is,disease
136253,HN6326,ETCM_disease_id_985,disease_is,disease
136254,HN6326,ETCM_disease_id_2816,disease_is,disease
136255,HN6326,ETCM_disease_id_2966,disease_is,disease
136256,HN6326,ETCM_disease_id_672,disease_is,disease
136257,HN6326,ETCM_disease_id_520,disease_is,disease
136258,HN6326,ETCM_disease_id_865,disease_is,disease
136259,HN6326,ETCM_disease_id_155,disease_is,disease
136260,HN6326,ETCM_disease_id_1820,disease_is,disease
136261,HN6326,ETCM_disease_id_58,disease_is,disease
136262,HN6326,ETCM_disease_id_3896,disease_is,disease
136263,HN6326,ETCM_disease_id_24,disease_is,disease
136264,HN6326,ETCM_disease_id_1982,disease_is,disease
136265,HN6326,ETCM_disease_id_2932,disease_is,disease
136266,HN6326,ETCM_disease_id_3037,disease_is,disease
136267,HN6326,ETCM_disease_id_2515,disease_is,disease
136268,HN6326,ETCM_disease_id_2390,disease_is,disease
136269,HN6326,ETCM_disease_id_2518,disease_is,disease
136270,HN6326,ETCM_disease_id_608,disease_is,disease
136271,HN6326,ETCM_disease_id_388,disease_is,disease
136272,HN6326,ETCM_disease_id_186,disease_is,disease
136273,HN6326,ETCM_disease_id_3038,disease_is,disease
136274,HN6326,ETCM_disease_id_3631,disease_is,disease
136275,HN6326,ETCM_disease_id_180,disease_is,disease
136276,HN6326,ETCM_disease_id_1295,disease_is,disease
136277,HN6326,ETCM_disease_id_304,disease_is,disease
136278,HN6326,ETCM_disease_id_4032,disease_is,disease
136279,HN6326,ETCM_disease_id_4106,disease_is,disease
136280,HN6326,ETCM_disease_id_2296,disease_is,disease
136281,HN6326,ETCM_disease_id_421,disease_is,disease
136282,HN6326,ETCM_disease_id_1302,disease_is,disease
136283,HN6326,ETCM_disease_id_43,disease_is,disease
136284,HN6326,ETCM_disease_id_4258,disease_is,disease
136285,HN6326,ETCM_disease_id_194,disease_is,disease
136286,HN6326,ETCM_disease_id_2990,disease_is,disease
136287,HN6326,ETCM_disease_id_2814,disease_is,disease
136288,HN6326,ETCM_disease_id_3476,disease_is,disease
136289,HN6326,ETCM_disease_id_667,disease_is,disease
136290,HN6326,ETCM_disease_id_1757,disease_is,disease
136291,HN6326,ETCM_disease_id_1851,disease_is,disease
136292,HN6326,ETCM_disease_id_3452,disease_is,disease
136293,HN6326,ETCM_disease_id_1861,disease_is,disease
136294,HN6326,ETCM_disease_id_290,disease_is,disease
136295,HN6326,ETCM_disease_id_2204,disease_is,disease
136296,HN6326,ETCM_disease_id_1142,disease_is,disease
136297,HN6326,ETCM_disease_id_492,disease_is,disease
136298,HN6326,ETCM_disease_id_472,disease_is,disease
136299,HN6326,ETCM_disease_id_2772,disease_is,disease
136300,HN6326,ETCM_disease_id_653,disease_is,disease
136301,HN6326,ETCM_disease_id_1296,disease_is,disease
136302,HN6326,ETCM_disease_id_121,disease_is,disease
136303,HN6326,ETCM_disease_id_3100,disease_is,disease
136304,HN6326,ETCM_disease_id_1297,disease_is,disease
136305,HN6326,ETCM_disease_id_2741,disease_is,disease
136306,HN6326,ETCM_disease_id_1356,disease_is,disease
136307,HN6326,ETCM_disease_id_2684,disease_is,disease
136308,HN6326,ETCM_disease_id_89,disease_is,disease
136309,HN6326,ETCM_disease_id_2666,disease_is,disease
136310,HN6326,ETCM_disease_id_3466,disease_is,disease
136311,HN6326,ETCM_disease_id_3601,disease_is,disease
136312,HN6326,ETCM_disease_id_1331,disease_is,disease
136313,HN6326,ETCM_disease_id_2299,disease_is,disease
136314,HN6326,ETCM_disease_id_339,disease_is,disease
136315,HN6326,ETCM_disease_id_3210,disease_is,disease
136316,HN6326,ETCM_disease_id_1568,disease_is,disease
136317,HN6326,ETCM_disease_id_1978,disease_is,disease
136318,HN6326,ETCM_disease_id_3202,disease_is,disease
136319,HN6326,ETCM_disease_id_746,disease_is,disease
136320,HN6326,ETCM_disease_id_3383,disease_is,disease
136321,HN6326,ETCM_disease_id_228,disease_is,disease
136322,HN6326,ETCM_disease_id_2054,disease_is,disease
136323,HN6326,ETCM_disease_id_1846,disease_is,disease
136324,HN6326,ETCM_disease_id_3223,disease_is,disease
136325,HN6326,ETCM_disease_id_2395,disease_is,disease
136326,HN6326,ETCM_disease_id_780,disease_is,disease
136327,HN6326,ETCM_disease_id_1785,disease_is,disease
136328,HN6326,ETCM_disease_id_3957,disease_is,disease
136329,HN6326,ETCM_disease_id_2587,disease_is,disease
136330,HN6326,ETCM_disease_id_962,disease_is,disease
136331,HN6326,ETCM_disease_id_1549,disease_is,disease
136332,HN6326,ETCM_disease_id_4045,disease_is,disease
136333,HN6326,ETCM_disease_id_3244,disease_is,disease
136334,HN6326,ETCM_disease_id_1261,disease_is,disease
136335,HN6326,ETCM_disease_id_2914,disease_is,disease
136336,HN6326,ETCM_disease_id_1584,disease_is,disease
136337,HN6326,ETCM_disease_id_1510,disease_is,disease
136338,HN6326,ETCM_disease_id_669,disease_is,disease
136339,HN6326,ETCM_disease_id_2456,disease_is,disease
136340,HN6326,ETCM_disease_id_1304,disease_is,disease
136341,HN6326,ETCM_disease_id_2695,disease_is,disease
136342,HN6326,ETCM_disease_id_2935,disease_is,disease
136343,HN6326,ETCM_disease_id_2465,disease_is,disease
136344,HN6326,ETCM_disease_id_1408,disease_is,disease
136345,HN6326,ETCM_disease_id_3419,disease_is,disease
136346,HN6326,ETCM_disease_id_3863,disease_is,disease
136347,HN6326,ETCM_disease_id_875,disease_is,disease
136348,HN6326,ETCM_disease_id_1972,disease_is,disease
136349,HN6326,ETCM_disease_id_2872,disease_is,disease
136350,HN6326,ETCM_disease_id_1727,disease_is,disease
136351,HN6326,ETCM_disease_id_3195,disease_is,disease
136352,HN6326,ETCM_disease_id_1263,disease_is,disease
136353,HN6326,ETCM_disease_id_4058,disease_is,disease
136354,HN6326,ETCM_disease_id_2343,disease_is,disease
136355,HN6326,ETCM_disease_id_1718,disease_is,disease
136356,HN6326,ETCM_disease_id_405,disease_is,disease
136357,HN6326,ETCM_disease_id_431,disease_is,disease
136358,HN6326,ETCM_disease_id_1155,disease_is,disease
136359,HN6326,ETCM_disease_id_2675,disease_is,disease
136360,HN6326,ETCM_disease_id_181,disease_is,disease
136361,HN6326,ETCM_disease_id_708,disease_is,disease
136362,HN6326,ETCM_disease_id_595,disease_is,disease
136363,HN6326,ETCM_disease_id_3122,disease_is,disease
136364,HN6326,ETCM_disease_id_562,disease_is,disease
136365,HN6326,ETCM_disease_id_3359,disease_is,disease
136366,HN6326,ETCM_disease_id_3600,disease_is,disease
136367,HN6326,ETCM_disease_id_1398,disease_is,disease
136368,HN6326,ETCM_disease_id_1995,disease_is,disease
136369,HN6326,ETCM_disease_id_2690,disease_is,disease
136370,HN6326,ETCM_disease_id_3225,disease_is,disease
136371,HN6326,ETCM_disease_id_2013,disease_is,disease
136372,HN6326,ETCM_disease_id_545,disease_is,disease
136373,HN6326,ETCM_disease_id_2626,disease_is,disease
136374,HN6326,ETCM_disease_id_2667,disease_is,disease
136375,HN6326,ETCM_disease_id_1466,disease_is,disease
136376,HN6326,ETCM_disease_id_1114,disease_is,disease
136377,HN6326,ETCM_disease_id_1667,disease_is,disease
136378,HN6326,ETCM_disease_id_1921,disease_is,disease
136379,HN6326,ETCM_disease_id_4112,disease_is,disease
136380,HN6326,ETCM_disease_id_3573,disease_is,disease
136381,HN6326,ETCM_disease_id_273,disease_is,disease
136382,HN6326,ETCM_disease_id_649,disease_is,disease
136383,HN6326,ETCM_disease_id_3886,disease_is,disease
136384,HN6326,ETCM_disease_id_2950,disease_is,disease
136385,HN6326,ETCM_disease_id_3002,disease_is,disease
136386,HN6326,ETCM_disease_id_921,disease_is,disease
136387,HN6326,ETCM_disease_id_4020,disease_is,disease
136388,HN6326,ETCM_disease_id_1226,disease_is,disease
136389,HN6326,ETCM_disease_id_1833,disease_is,disease
136390,HN6326,ETCM_disease_id_240,disease_is,disease
136391,HN6326,ETCM_disease_id_1392,disease_is,disease
136392,HN6326,ETCM_disease_id_1271,disease_is,disease
136393,HN6326,ETCM_disease_id_3007,disease_is,disease
136394,HN6326,ETCM_disease_id_147,disease_is,disease
136395,HN6326,ETCM_disease_id_3381,disease_is,disease
136396,HN6326,ETCM_disease_id_3375,disease_is,disease
136397,HN6326,ETCM_disease_id_1524,disease_is,disease
136398,HN6326,ETCM_disease_id_1252,disease_is,disease
136399,HN6326,ETCM_disease_id_3367,disease_is,disease
136400,HN6326,ETCM_disease_id_3160,disease_is,disease
136401,HN6326,ETCM_disease_id_3869,disease_is,disease
136402,HN6326,ETCM_disease_id_2396,disease_is,disease
136403,HN6326,ETCM_disease_id_1773,disease_is,disease
136404,HN6326,ETCM_disease_id_1094,disease_is,disease
136405,HN6326,ETCM_disease_id_3411,disease_is,disease
136406,HN6326,ETCM_disease_id_1660,disease_is,disease
136407,HN6326,ETCM_disease_id_569,disease_is,disease
136408,HN6326,ETCM_disease_id_938,disease_is,disease
136409,HN6326,ETCM_disease_id_3354,disease_is,disease
136410,HN6326,ETCM_disease_id_4182,disease_is,disease
136411,HN6326,ETCM_disease_id_1497,disease_is,disease
136412,HN6326,ETCM_disease_id_2055,disease_is,disease
136413,HN6326,ETCM_disease_id_2472,disease_is,disease
136414,HN6326,ETCM_disease_id_3711,disease_is,disease
136415,HN6326,ETCM_disease_id_2184,disease_is,disease
136416,HN6326,ETCM_disease_id_3229,disease_is,disease
136417,HN6326,ETCM_disease_id_211,disease_is,disease
136418,HN6326,ETCM_disease_id_3127,disease_is,disease
136419,HN6326,ETCM_disease_id_4252,disease_is,disease
136420,HN6326,ETCM_disease_id_4218,disease_is,disease
136421,HN6326,ETCM_disease_id_347,disease_is,disease
136422,HN6326,ETCM_disease_id_230,disease_is,disease
136423,HN6326,ETCM_disease_id_2028,disease_is,disease
136424,HN6326,ETCM_disease_id_2730,disease_is,disease
136425,HN6326,ETCM_disease_id_1832,disease_is,disease
136426,HN6326,ETCM_disease_id_1400,disease_is,disease
136427,HN6326,ETCM_disease_id_1312,disease_is,disease
136428,HN6326,ETCM_disease_id_3952,disease_is,disease
136429,HN6326,ETCM_disease_id_1423,disease_is,disease
136430,HN6326,ETCM_disease_id_3324,disease_is,disease
136431,HN6326,ETCM_disease_id_1611,disease_is,disease
136432,HN6326,ETCM_disease_id_1989,disease_is,disease
136433,HN6326,ETCM_disease_id_506,disease_is,disease
136434,HN6326,ETCM_disease_id_1774,disease_is,disease
136435,HN6326,ETCM_disease_id_2572,disease_is,disease
136436,HN6326,ETCM_disease_id_3819,disease_is,disease
136437,HN6326,ETCM_disease_id_103,disease_is,disease
136438,HN6326,ETCM_disease_id_2030,disease_is,disease
136439,HN6326,ETCM_disease_id_460,disease_is,disease
136440,HN6326,ETCM_disease_id_2539,disease_is,disease
136441,HN6326,ETCM_disease_id_22,disease_is,disease
136442,HN6326,ETCM_disease_id_3201,disease_is,disease
136443,HN6326,ETCM_disease_id_221,disease_is,disease
136444,HN6326,ETCM_disease_id_2529,disease_is,disease
136445,HN6326,ETCM_disease_id_4095,disease_is,disease
136446,HN6326,ETCM_disease_id_1450,disease_is,disease
136447,HN6326,ETCM_disease_id_1407,disease_is,disease
136448,HN6326,ETCM_disease_id_26,disease_is,disease
136449,HN6326,ETCM_disease_id_1311,disease_is,disease
136450,HN6326,ETCM_disease_id_1787,disease_is,disease
136451,HN6326,ETCM_disease_id_2709,disease_is,disease
136452,HN6326,ETCM_disease_id_1059,disease_is,disease
136453,HN6326,ETCM_disease_id_370,disease_is,disease
136454,HN6326,ETCM_disease_id_2027,disease_is,disease
136455,HN6326,ETCM_disease_id_295,disease_is,disease
136456,HN6326,ETCM_disease_id_1614,disease_is,disease
136457,HN6326,ETCM_disease_id_255,disease_is,disease
136458,HN6326,ETCM_disease_id_2444,disease_is,disease
136459,HN6326,ETCM_disease_id_2729,disease_is,disease
136460,HN6326,ETCM_disease_id_2318,disease_is,disease
136461,HN6326,ETCM_disease_id_3203,disease_is,disease
136462,HN6326,ETCM_disease_id_3766,disease_is,disease
136463,HN6326,ETCM_disease_id_3719,disease_is,disease
136464,HN6326,ETCM_disease_id_2168,disease_is,disease
136465,HN6326,ETCM_disease_id_2446,disease_is,disease
136466,HN6326,ETCM_disease_id_3505,disease_is,disease
136467,HN6326,ETCM_disease_id_3316,disease_is,disease
136468,HN6326,ETCM_disease_id_1675,disease_is,disease
136469,HN6326,ETCM_disease_id_870,disease_is,disease
136470,HN6326,ETCM_disease_id_1701,disease_is,disease
136471,HN6326,ETCM_disease_id_3557,disease_is,disease
136472,HN6326,ETCM_disease_id_582,disease_is,disease
136473,HN6326,ETCM_disease_id_3113,disease_is,disease
136474,HN6326,ETCM_disease_id_3924,disease_is,disease
136475,HN6326,ETCM_disease_id_3472,disease_is,disease
136476,HN6326,ETCM_disease_id_2202,disease_is,disease
136477,HN6326,ETCM_disease_id_2851,disease_is,disease
136478,HN6326,ETCM_disease_id_1945,disease_is,disease
136479,HN6326,ETCM_disease_id_4190,disease_is,disease
136480,HN6326,ETCM_disease_id_1124,disease_is,disease
136481,HN6326,ETCM_disease_id_1842,disease_is,disease
136482,HN6326,ETCM_disease_id_3864,disease_is,disease
136483,HN6326,ETCM_disease_id_2477,disease_is,disease
136484,HN6326,ETCM_disease_id_738,disease_is,disease
136485,HN6326,ETCM_disease_id_2843,disease_is,disease
136486,HN6326,ETCM_disease_id_1523,disease_is,disease
136487,HN6326,ETCM_disease_id_635,disease_is,disease
136488,HN6326,ETCM_disease_id_4137,disease_is,disease
136489,HN6326,ETCM_disease_id_2483,disease_is,disease
136490,HN6326,ETCM_disease_id_3333,disease_is,disease
136491,HN6326,ETCM_disease_id_2292,disease_is,disease
136492,HN6326,ETCM_disease_id_2625,disease_is,disease
136493,HN6326,ETCM_disease_id_1902,disease_is,disease
136494,HN6326,ETCM_disease_id_1181,disease_is,disease
136495,HN6326,ETCM_disease_id_3779,disease_is,disease
136496,HN6326,ETCM_disease_id_2596,disease_is,disease
136497,HN6326,ETCM_disease_id_583,disease_is,disease
136498,HN6326,ETCM_disease_id_1061,disease_is,disease
136499,HN6326,ETCM_disease_id_196,disease_is,disease
136500,HN6326,ETCM_disease_id_257,disease_is,disease
136501,HN6326,ETCM_disease_id_291,disease_is,disease
136502,HN6326,ETCM_disease_id_4160,disease_is,disease
136503,HN6326,ETCM_disease_id_720,disease_is,disease
136504,HN6326,ETCM_disease_id_1280,disease_is,disease
136505,HN6326,ETCM_disease_id_918,disease_is,disease
136506,HN6326,ETCM_disease_id_1505,disease_is,disease
136507,HN6326,ETCM_disease_id_1238,disease_is,disease
136508,HN6326,ETCM_disease_id_1623,disease_is,disease
136509,HN6326,ETCM_disease_id_395,disease_is,disease
136510,HN6326,ETCM_disease_id_1285,disease_is,disease
136511,HN6326,ETCM_disease_id_3964,disease_is,disease
136512,HN6326,ETCM_disease_id_1017,disease_is,disease
136513,HN6326,ETCM_disease_id_3045,disease_is,disease
136514,HN6326,ETCM_disease_id_770,disease_is,disease
136515,HN6326,ETCM_disease_id_2907,disease_is,disease
136516,HN6326,ETCM_disease_id_483,disease_is,disease
136517,HN6326,ETCM_disease_id_407,disease_is,disease
136518,HN6326,ETCM_disease_id_1508,disease_is,disease
136519,HN6326,ETCM_disease_id_2761,disease_is,disease
136520,HN6326,ETCM_disease_id_2569,disease_is,disease
136521,HN6326,ETCM_disease_id_3270,disease_is,disease
136522,HN6326,ETCM_disease_id_2149,disease_is,disease
136523,HN6326,ETCM_disease_id_1360,disease_is,disease
136524,HN6326,ETCM_disease_id_791,disease_is,disease
136525,HN6326,ETCM_disease_id_3685,disease_is,disease
136526,HN6326,ETCM_disease_id_1183,disease_is,disease
136527,HN6326,ETCM_disease_id_427,disease_is,disease
136528,HN6326,ETCM_disease_id_129,disease_is,disease
136529,HN6326,ETCM_disease_id_1058,disease_is,disease
136530,HN6326,ETCM_disease_id_2275,disease_is,disease
136531,HN6326,ETCM_disease_id_3574,disease_is,disease
136532,HN6326,ETCM_disease_id_3081,disease_is,disease
136533,HN6326,ETCM_disease_id_3962,disease_is,disease
136534,HN6326,ETCM_disease_id_4108,disease_is,disease
136535,HN6326,ETCM_disease_id_1569,disease_is,disease
136536,HN6326,ETCM_disease_id_2295,disease_is,disease
136537,HN6326,ETCM_disease_id_185,disease_is,disease
136538,HN6326,ETCM_disease_id_4098,disease_is,disease
136539,HN6326,ETCM_disease_id_3440,disease_is,disease
136540,HN6326,ETCM_disease_id_4281,disease_is,disease
136541,HN6326,ETCM_disease_id_390,disease_is,disease
136542,HN6326,ETCM_disease_id_100,disease_is,disease
136543,HN6326,ETCM_disease_id_2136,disease_is,disease
136544,HN6326,ETCM_disease_id_2264,disease_is,disease
136545,HN6326,ETCM_disease_id_4115,disease_is,disease
136546,HN6326,ETCM_disease_id_201,disease_is,disease
136547,HN6326,ETCM_disease_id_2973,disease_is,disease
136548,HN6326,ETCM_disease_id_1303,disease_is,disease
136549,HN6326,ETCM_disease_id_3293,disease_is,disease
136550,HN6326,ETCM_disease_id_498,disease_is,disease
136551,HN6326,ETCM_disease_id_3477,disease_is,disease
136552,HN6326,ETCM_disease_id_3498,disease_is,disease
136553,HN6326,ETCM_disease_id_3111,disease_is,disease
136554,HN6326,ETCM_disease_id_3471,disease_is,disease
136555,HN6326,ETCM_disease_id_2005,disease_is,disease
136556,HN6326,ETCM_disease_id_2488,disease_is,disease
136557,HN6326,ETCM_disease_id_1448,disease_is,disease
136558,HN6326,ETCM_disease_id_1809,disease_is,disease
136559,HN6326,ETCM_disease_id_1430,disease_is,disease
136560,HN6326,ETCM_disease_id_1319,disease_is,disease
136561,HN6326,ETCM_disease_id_592,disease_is,disease
136562,HN6326,ETCM_disease_id_377,disease_is,disease
136563,HN8270,ETCM_disease_id_3061,disease_is,disease
136564,HN8270,ETCM_disease_id_3409,disease_is,disease
136565,HN8270,ETCM_disease_id_1067,disease_is,disease
136566,HN8270,ETCM_disease_id_3443,disease_is,disease
136567,HN8270,ETCM_disease_id_1335,disease_is,disease
136568,HN8270,ETCM_disease_id_3575,disease_is,disease
136569,HN8270,ETCM_disease_id_3329,disease_is,disease
136570,HN8270,ETCM_disease_id_530,disease_is,disease
